timestamp_ms,x,y,z
172200,0.815625,-0.11328125,9.925781
172210,0.815625,-0.0390625,9.769531
172220,0.8546875,-0.078125,9.769531
172230,0.8546875,0.0,9.84375
172240,0.815625,-0.0390625,9.84375
172250,0.815625,-0.0390625,9.7265625
172260,0.89375,-0.078125,9.847656
172270,0.815625,-0.0390625,9.84375
172280,0.89375,-0.0390625,9.8046875
172290,0.8546875,-0.078125,9.769531
172300,0.8546875,0.0,9.769531
172310,0.89375,-0.0390625,9.8046875
172320,0.9328125,-0.0390625,9.847656
172330,0.815625,0.0390625,9.7265625
172340,0.8546875,0.0,9.769531
172350,0.8546875,0.0,9.808594
172360,0.815625,-0.078125,9.84375
172370,0.8546875,-0.078125,9.84375
172380,0.8546875,-0.078125,9.808594
172390,0.815625,-0.078125,9.8828125
172400,0.89375,0.0,9.8046875
172410,0.8546875,-0.078125,9.8828125
172420,0.815625,-0.0390625,9.808594
172430,0.8546875,-0.078125,9.84375
172440,0.89375,-0.0390625,9.8046875
172450,0.815625,0.0,9.808594
172460,0.8546875,-0.0390625,9.8828125
172470,0.8546875,-0.078125,9.84375
172480,0.815625,-0.0390625,9.808594
172490,0.89375,-0.11328125,9.886719
172500,0.815625,-0.11328125,9.84375
172510,0.8546875,-0.0390625,9.925781
172520,0.89375,-0.078125,9.765625
172530,0.8546875,-0.078125,9.84375
172540,0.8546875,0.0,9.808594
172550,0.8546875,-0.0390625,9.7265625
172560,0.8546875,-0.078125,9.8828125
172570,0.815625,0.0,9.7265625
172580,0.89375,-0.0390625,9.8046875
172590,0.8546875,-0.15234375,9.769531
172600,0.815625,-0.0390625,9.769531
172610,0.89375,-0.078125,9.847656
172620,0.815625,0.0,9.769531
172630,0.89375,-0.0390625,9.765625
172640,0.8546875,0.0,9.7265625
172650,0.89375,-0.11328125,9.886719
172660,0.8546875,-0.0390625,9.769531
172670,0.8546875,-0.0390625,9.7265625
172680,0.89375,-0.078125,9.847656
172690,0.8546875,0.0390625,9.7265625
172700,0.8546875,-0.078125,9.808594
172710,0.8546875,-0.078125,9.84375
172720,0.8546875,-0.0390625,9.769531
172730,0.89375,-0.0390625,9.8046875
172740,0.815625,-0.0390625,9.8828125
172750,0.7765625,-0.0390625,9.847656
172760,0.815625,0.0,9.808594
172770,0.815625,-0.0390625,9.84375
172780,0.815625,-0.0390625,9.808594
172790,0.8546875,-0.11328125,9.8828125
172800,0.815625,-0.078125,9.808594
172810,0.8546875,0.0,9.769531
172820,0.8546875,-0.078125,9.808594
172830,0.7765625,-0.078125,9.847656
172840,0.9328125,0.0,9.691406
172850,0.8546875,-0.0390625,9.769531
172860,0.815625,-0.078125,9.84375
172870,0.8546875,-0.078125,9.769531
172880,0.8546875,0.0,9.769531
172890,0.89375,-0.078125,9.8046875
172900,0.8546875,-0.0390625,9.8828125
172910,0.8546875,-0.0390625,9.808594
172920,0.815625,-0.11328125,9.84375
172930,0.89375,0.0390625,9.730469
172940,0.8546875,0.0,9.808594
172950,0.8546875,0.0,9.808594
172960,0.89375,-0.11328125,9.847656
172970,0.815625,-0.0390625,9.769531
172980,0.815625,0.0,9.769531
172990,0.815625,-0.0390625,9.84375
173000,0.89375,-0.078125,9.847656
173010,0.9328125,-0.0390625,9.765625
173020,0.89375,-0.078125,9.8046875
173030,0.89375,-0.078125,9.8046875
173040,0.89375,-0.0390625,9.8046875
173050,0.8546875,-0.0390625,9.7265625
173060,0.89375,-0.078125,9.8046875
173070,0.815625,0.0,9.808594
173080,0.8546875,-0.0390625,9.84375
173090,0.89375,-0.0390625,9.8046875
173100,0.89375,-0.078125,9.8046875
173110,0.89375,-0.0390625,9.8046875
173120,0.815625,-0.0390625,9.6875
173130,0.815625,0.0,9.769531
173140,0.8546875,-0.078125,9.808594
173150,0.89375,-0.0390625,9.765625
173160,0.815625,-0.078125,9.8828125
173170,0.89375,0.0,9.730469
173180,0.89375,-0.078125,9.765625
173190,0.815625,-0.0390625,9.925781
173200,0.9328125,0.0,9.691406
173210,0.815625,-0.0390625,9.84375
173220,0.8546875,-0.0390625,9.84375
173230,0.89375,-0.0390625,9.8046875
173240,0.8546875,-0.11328125,9.808594
173250,0.8546875,-0.078125,9.84375
173260,0.8546875,-0.078125,9.808594
173270,0.815625,0.0,9.808594
173280,0.8546875,-0.11328125,9.925781
173290,0.815625,-0.0390625,9.769531
173300,0.9328125,-0.078125,9.8046875
173310,0.815625,-0.078125,9.925781
173320,0.815625,-0.0390625,9.925781
173330,0.8546875,0.0,9.84375
173340,0.8546875,-0.078125,9.808594
173350,0.8546875,-0.0390625,9.84375
173360,0.89375,-0.0390625,9.8046875
173370,0.815625,0.0,9.808594
173380,0.8546875,-0.078125,9.808594
173390,0.8546875,0.0390625,9.7265625
173400,0.8546875,-0.078125,9.9609375
173410,0.89375,-0.078125,9.847656
173420,0.8546875,-0.078125,9.84375
173430,0.815625,0.0,9.7265625
173440,0.89375,-0.078125,9.847656
173450,0.815625,-0.078125,9.84375
173460,0.815625,0.0,9.808594
173470,0.8546875,-0.078125,9.8828125
173480,0.815625,0.0,9.808594
173490,0.815625,-0.0390625,9.9609375
173500,0.8546875,-0.0390625,9.8828125
173510,0.8546875,-0.0390625,9.84375
173520,0.74140626,0.0390625,9.769531
173530,0.815625,-0.0390625,9.808594
173540,0.815625,-0.0390625,9.84375
173550,0.8546875,-0.078125,9.84375
173560,0.8546875,-0.0390625,9.925781
173570,0.89375,-0.11328125,9.886719
173580,0.89375,-0.0390625,9.765625
173590,0.74140626,0.0,9.84375
173610,0.815625,-0.0390625,9.8828125
173620,0.89375,-0.0390625,9.847656
173630,0.7765625,0.0,9.765625
173640,0.9328125,-0.078125,9.847656
173650,0.8546875,-0.078125,9.84375
173660,0.8546875,-0.0390625,9.8828125
173670,0.8546875,0.0,9.769531
173680,0.9328125,-0.078125,9.765625
173690,0.815625,-0.15234375,9.8828125
173700,0.815625,0.0390625,9.808594
173710,0.8546875,-0.0390625,9.84375
173720,0.7765625,0.0,9.730469
173730,0.8546875,-0.078125,9.8828125
173740,0.89375,0.0,9.8046875
173750,0.89375,0.0390625,9.765625
173760,0.89375,0.0,9.765625
173770,0.89375,-0.078125,9.8046875
173780,0.8546875,-0.0390625,9.8828125
173790,0.8546875,-0.11328125,9.9609375
173800,0.8546875,0.0,9.84375
173810,0.8546875,0.0390625,9.925781
173820,0.815625,-0.078125,9.8828125
173830,0.8546875,-0.078125,9.8828125
173840,0.8546875,-0.0390625,9.808594
173850,0.815625,-0.078125,9.84375
173860,0.89375,0.0,9.8046875
173870,0.89375,-0.11328125,9.847656
173880,0.9328125,0.0390625,9.765625
173890,0.815625,-0.078125,9.84375
173900,0.89375,-0.0390625,9.847656
173910,0.8546875,-0.0390625,9.8828125
173920,0.8546875,0.0,9.7265625
173930,0.815625,0.0390625,9.808594
173940,0.8546875,-0.0390625,9.808594
173950,0.89375,-0.0390625,9.847656
173960,0.7765625,0.0390625,9.886719
173970,0.8546875,-0.0390625,9.769531
173980,0.815625,-0.078125,9.8828125
173990,0.8546875,-0.078125,9.84375
174000,0.8546875,0.0,9.769531
174010,0.8546875,-0.11328125,9.769531
174020,0.815625,-0.078125,9.84375
174030,0.815625,-0.11328125,9.769531
174040,0.89375,-0.078125,9.886719
174050,0.8546875,-0.0390625,9.769531
174060,0.9328125,0.0,9.847656
174070,0.8546875,-0.078125,9.8828125
174080,0.8546875,-0.0390625,9.84375
174090,0.89375,-0.078125,9.765625
174100,0.8546875,-0.078125,9.84375
174110,0.8546875,-0.11328125,9.925781
174120,0.8546875,0.0,9.6875
174130,0.8546875,0.0,9.7265625
174140,0.815625,-0.078125,9.84375
174150,0.8546875,-0.0390625,9.8828125
174160,0.89375,-0.0390625,9.847656
174170,0.89375,-0.0390625,9.8046875
174180,0.8546875,-0.0390625,9.808594
174190,0.815625,-0.0390625,9.808594
174200,0.89375,-0.0390625,9.765625
174210,0.815625,-0.078125,9.769531
174220,0.8546875,-0.078125,9.808594
174230,0.7765625,-0.0390625,9.8046875
174240,0.8546875,0.0390625,9.769531
174250,0.8546875,-0.078125,9.84375
174260,0.89375,0.0,9.765625
174270,0.8546875,-0.078125,9.84375
174280,0.8546875,-0.078125,9.84375
174290,0.8546875,0.0,9.84375
174300,0.8546875,-0.0390625,9.808594
174310,0.815625,-0.078125,9.84375
174320,0.815625,-0.078125,9.8828125
174330,0.8546875,-0.0390625,9.808594
174340,0.8546875,-0.078125,9.84375
174350,0.815625,0.0,9.7265625
174360,0.8546875,0.0,9.769531
174370,0.89375,-0.078125,9.847656
174380,0.8546875,-0.0390625,9.84375
174390,0.89375,-0.11328125,9.886719
174400,0.815625,-0.0390625,9.808594
174410,0.89375,-0.078125,9.847656
174420,0.89375,-0.078125,9.730469
174430,0.89375,-0.078125,9.8046875
174440,0.8546875,0.0390625,9.769531
174450,0.8546875,-0.0390625,9.808594
174460,0.9328125,-0.11328125,9.847656
174470,0.8546875,-0.078125,9.84375
174480,0.89375,-0.078125,9.8046875
174490,0.8546875,-0.078125,9.808594
174500,0.8546875,-0.0390625,9.769531
174510,0.8546875,0.0,9.6875
174520,0.89375,-0.078125,9.8046875
174530,0.8546875,-0.0390625,9.84375
174540,0.8546875,-0.0390625,9.7265625
174550,0.815625,0.0,9.808594
174560,0.815625,-0.078125,9.8828125
174570,0.9328125,-0.078125,9.8046875
174580,0.89375,-0.11328125,9.886719
174590,0.815625,-0.11328125,9.8828125
174600,0.815625,0.0390625,9.84375
174610,0.8546875,-0.0390625,9.8828125
174620,0.8546875,0.0390625,9.769531
174630,0.8546875,0.0390625,9.7265625
174640,0.89375,-0.078125,9.847656
174650,0.7765625,-0.0390625,9.886719
174660,0.8546875,0.0390625,9.769531
174670,0.8546875,-0.078125,9.808594
174680,0.815625,0.0,9.769531
174690,0.8546875,0.0,9.769531
174700,0.815625,-0.078125,9.8828125
174710,0.8546875,-0.15234375,9.925781
174720,0.815625,-0.0390625,9.8828125
174730,0.7765625,-0.078125,9.921875
174740,0.8546875,0.0,9.808594
174750,0.89375,-0.0390625,9.8046875
174760,0.89375,-0.11328125,9.847656
174770,0.815625,-0.0390625,9.808594
174780,0.815625,-0.078125,9.925781
174790,0.8546875,-0.078125,9.925781
174800,0.8546875,-0.0390625,9.84375
174810,0.8546875,-0.078125,9.769531
174820,0.815625,-0.11328125,9.8828125
174830,0.815625,-0.0390625,9.84375
174840,0.815625,-0.0390625,9.769531
174850,0.7765625,-0.0390625,9.886719
174860,0.8546875,-0.078125,9.8828125
174870,0.8546875,-0.0390625,9.769531
174880,0.7765625,0.0,9.847656
174890,0.8546875,-0.0390625,9.84375
174900,0.8546875,0.0,9.7265625
174910,0.89375,-0.078125,9.847656
174920,0.8546875,0.0,9.769531
174930,0.8546875,0.0,9.769531
174940,0.815625,0.0,9.769531
174950,0.815625,-0.078125,9.808594
174960,0.815625,-0.0390625,9.808594
174970,0.8546875,-0.0390625,9.8828125
174980,0.8546875,0.0,9.769531
174990,0.815625,0.0,9.808594
175000,0.8546875,-0.0390625,9.84375
175010,0.8546875,-0.0390625,9.7265625
175020,0.8546875,-0.078125,9.769531
175030,0.8546875,-0.0390625,9.808594
175040,0.8546875,0.0,9.769531
175050,0.89375,-0.11328125,9.765625
175060,0.815625,-0.078125,9.925781
175070,0.8546875,-0.11328125,9.808594
175080,0.8546875,-0.0390625,9.769531
175090,0.815625,-0.078125,9.84375
175100,0.9328125,-0.0390625,9.691406
175110,0.89375,-0.078125,9.847656
175120,0.8546875,-0.0390625,9.808594
175130,0.8546875,-0.0390625,9.808594
175140,0.89375,-0.0390625,9.765625
175150,0.8546875,-0.0390625,9.808594
175160,0.8546875,-0.0390625,9.769531
175170,0.8546875,0.0,9.7265625
175180,0.89375,-0.0390625,9.847656
175190,0.89375,-0.078125,9.886719
175200,0.8546875,-0.078125,9.84375
175210,0.8546875,-0.0390625,9.808594
175220,0.89375,-0.0390625,9.8046875
175230,0.815625,0.0,9.769531
175240,0.8546875,-0.11328125,9.8828125
175250,0.815625,-0.0390625,9.8828125
175260,0.8546875,-0.078125,9.8828125
175270,0.8546875,-0.078125,9.84375
175280,0.89375,-0.078125,9.847656
175290,0.8546875,-0.078125,9.8828125
175300,0.815625,0.0,9.84375
175310,0.815625,-0.078125,9.808594
175320,0.8546875,-0.0390625,9.8828125
175330,0.8546875,-0.0390625,9.808594
175340,0.8546875,0.0,9.7265625
175350,0.8546875,-0.0390625,9.6875
175360,0.89375,-0.078125,9.847656
175370,0.89375,-0.0390625,9.8046875
175380,0.8546875,-0.0390625,9.7265625
175390,0.815625,-0.078125,9.8828125
175400,0.89375,-0.0390625,9.765625
175410,0.815625,-0.078125,9.808594
175420,0.8546875,0.0,9.7265625
175430,0.8546875,-0.078125,9.808594
175440,0.89375,-0.0390625,9.765625
175450,0.89375,-0.11328125,9.8046875
175460,0.8546875,0.0,9.7265625
175470,0.89375,-0.0390625,9.765625
175480,0.89375,-0.0390625,9.847656
175490,0.89375,0.0,9.8046875
175500,0.8546875,-0.078125,9.808594
175510,0.815625,-0.078125,9.84375
175520,0.815625,-0.11328125,9.84375
175530,0.9328125,-0.0390625,9.765625
175540,0.89375,0.0390625,9.765625
175550,0.8546875,-0.078125,9.8828125
175560,0.8546875,-0.078125,9.769531
175570,0.815625,0.0,9.7265625
175580,0.815625,-0.11328125,9.808594
175590,0.8546875,0.0,9.8828125
175600,0.815625,0.0,9.808594
175610,0.8546875,-0.0390625,9.7265625
175620,0.89375,0.0,9.765625
175630,0.89375,-0.0390625,9.847656
175640,0.8546875,-0.0390625,9.769531
175650,0.8546875,-0.0390625,9.769531
175660,0.89375,-0.0390625,9.8046875
175670,0.815625,0.0,9.7265625
175680,0.8546875,0.0,9.808594
175690,0.8546875,-0.0390625,9.769531
175700,0.89375,0.0,9.691406
175710,0.89375,-0.078125,9.8046875
175720,0.8546875,0.0,9.808594
175730,0.89375,-0.0390625,9.847656
175740,0.815625,-0.0390625,9.8828125
175750,0.8546875,-0.0390625,9.84375
175760,0.89375,-0.0390625,9.765625
175770,0.89375,-0.0390625,9.847656
175780,0.815625,0.0390625,9.808594
175790,0.89375,-0.078125,9.8046875
175800,0.815625,-0.0390625,9.808594
175810,0.8546875,-0.0390625,9.808594
175820,0.8546875,-0.0390625,9.769531
175830,0.8546875,-0.0390625,9.925781
175840,0.8546875,-0.0390625,9.769531
175850,0.89375,-0.0390625,9.8046875
175860,0.815625,-0.078125,9.84375
175870,0.7765625,0.0,9.847656
175880,0.8546875,-0.0390625,9.769531
175890,0.8546875,-0.0390625,9.8828125
175900,0.7765625,0.0,9.765625
175910,0.8546875,-0.0390625,9.8828125
175920,0.89375,0.0,9.847656
175930,0.8546875,-0.0390625,9.8828125
175940,0.8546875,-0.078125,9.808594
175950,0.815625,-0.078125,9.84375
175960,0.8546875,-0.0390625,9.769531
175970,0.89375,-0.078125,9.8046875
175980,0.815625,-0.078125,9.8828125
175990,0.8546875,0.0390625,9.769531
176000,0.89375,-0.0390625,9.847656
176010,0.815625,-0.078125,9.8828125
176020,0.8546875,-0.0390625,9.769531
176030,0.815625,-0.0390625,9.84375
176040,0.8546875,-0.078125,9.84375
176050,0.8546875,-0.0390625,9.769531
176060,0.8546875,-0.078125,9.769531
176070,0.815625,-0.0390625,9.84375
176080,0.89375,-0.0390625,9.730469
176090,0.8546875,-0.0390625,9.84375
176100,0.8546875,-0.0390625,10.0
176110,0.815625,0.0,9.808594
176120,0.8546875,-0.078125,9.925781
176130,0.89375,-0.078125,9.8046875
176140,0.8546875,-0.0390625,9.84375
176150,0.8546875,-0.0390625,9.925781
176160,0.815625,-0.0390625,9.8828125
176170,0.8546875,-0.0390625,9.925781
176180,0.8546875,0.0,9.925781
176190,0.815625,0.0,9.808594
176200,0.7765625,-0.0390625,9.921875
176210,0.8546875,0.0,9.84375
176220,0.7765625,-0.0390625,9.964844
176230,0.8546875,0.0,9.808594
176240,0.815625,-0.0390625,9.84375
176250,0.89375,-0.0390625,9.847656
176260,0.815625,-0.0390625,9.84375
176270,0.8546875,-0.0390625,9.8828125
176280,0.74140626,0.0,9.84375
176290,0.815625,0.0,9.84375
176300,0.815625,-0.0390625,9.84375
176310,0.7765625,-0.078125,9.921875
176320,0.89375,-0.0390625,9.847656
176330,0.89375,-0.0390625,9.847656
176340,0.8546875,-0.0390625,9.9609375
176350,0.815625,0.0,9.808594
176360,0.74140626,-0.078125,9.84375
176370,0.815625,-0.11328125,9.925781
176380,0.89375,-0.11328125,9.921875
176390,0.815625,0.0390625,9.808594
176400,0.8546875,-0.0390625,9.8828125
176410,0.8546875,-0.0390625,9.8828125
176420,0.8546875,-0.0390625,9.808594
176430,0.8546875,-0.0390625,9.84375
176440,0.8546875,0.0,9.808594
176450,0.8546875,-0.0390625,9.84375
176460,0.815625,-0.0390625,9.8828125
176470,0.815625,-0.0390625,9.808594
176480,0.89375,-0.11328125,9.886719
176490,0.8546875,-0.0390625,9.8828125
176500,0.8546875,0.0390625,9.769531
176510,0.8546875,-0.0390625,9.808594
176520,0.89375,-0.078125,9.765625
176530,0.815625,-0.0390625,9.808594
176540,0.815625,-0.0390625,9.808594
176550,0.815625,0.0,9.769531
176560,0.7765625,-0.0390625,9.8046875
176570,0.815625,-0.0390625,9.769531
176580,0.89375,-0.0390625,9.847656
176590,0.89375,-0.0390625,9.765625
176600,0.815625,-0.0390625,9.808594
176610,0.89375,-0.078125,9.8046875
176620,0.8546875,0.0,9.769531
176630,0.8546875,-0.078125,9.808594
176640,0.89375,-0.078125,9.8046875
176650,0.815625,-0.0390625,9.808594
176660,0.7765625,0.0390625,9.691406
176670,0.815625,-0.0390625,9.8828125
176680,0.8546875,-0.0390625,9.84375
176690,0.89375,-0.0390625,9.730469
176700,0.8546875,-0.078125,9.84375
176710,0.89375,-0.078125,9.765625
176720,0.8546875,0.0,9.808594
176730,0.8546875,-0.078125,9.84375
176740,0.89375,-0.0390625,9.730469
176750,0.815625,-0.0390625,9.808594
176760,0.815625,-0.078125,9.8828125
176770,0.8546875,-0.0390625,9.84375
176780,0.815625,0.0,9.769531
176790,0.8546875,0.0390625,9.7265625
176800,0.8546875,-0.078125,9.7265625
176810,0.8546875,-0.0390625,9.7265625
176820,0.8546875,-0.0390625,9.84375
176830,0.89375,0.0390625,9.6484375
176840,0.8546875,0.0,9.769531
176850,0.7765625,-0.078125,9.8046875
176860,0.815625,0.0,9.7265625
176870,0.8546875,-0.11328125,9.84375
176880,0.8546875,-0.11328125,9.925781
176890,0.9328125,0.0,9.847656
176900,0.89375,-0.078125,9.847656
176910,0.7765625,-0.0390625,9.765625
176920,0.8546875,0.0,9.808594
176930,0.8546875,-0.0390625,9.7265625
176940,0.8546875,-0.078125,9.8828125
176950,0.89375,-0.078125,9.8046875
176960,0.89375,-0.11328125,9.886719
176970,0.8546875,-0.11328125,9.808594
176980,0.89375,-0.0390625,9.730469
176990,0.815625,-0.0390625,9.808594
177000,0.8546875,-0.0390625,9.7265625
177010,0.8546875,-0.0390625,9.808594
177020,0.89375,-0.078125,9.8046875
177030,0.815625,-0.078125,9.808594
177040,0.8546875,-0.0390625,9.769531
177050,0.8546875,-0.078125,9.808594
177060,0.815625,-0.0390625,9.808594
177070,0.89375,0.0,9.730469
177080,0.8546875,-0.078125,9.84375
177090,0.8546875,-0.0390625,9.769531
177100,0.8546875,0.0,9.7265625
177110,0.815625,-0.11328125,9.8828125
177120,0.8546875,-0.078125,9.84375
177130,0.815625,0.0390625,9.808594
177140,0.8546875,-0.11328125,9.84375
177150,0.9328125,-0.0390625,9.765625
177160,0.89375,-0.0390625,9.847656
177170,0.815625,-0.078125,9.808594
177180,0.89375,-0.078125,9.8046875
177190,0.89375,-0.078125,9.765625
177200,0.8546875,-0.078125,9.808594
177210,0.89375,-0.11328125,9.730469
177220,0.8546875,-0.078125,9.7265625
177230,0.815625,-0.078125,9.769531
177240,0.89375,-0.078125,9.730469
177250,0.89375,-0.0390625,9.730469
177260,0.89375,-0.078125,9.847656
177270,0.9328125,-0.0390625,9.765625
177280,0.815625,-0.078125,9.769531
177290,0.8546875,0.0,9.6875
177300,0.89375,-0.11328125,9.8046875
177310,0.9328125,0.0,9.765625
177320,0.8546875,-0.0390625,9.808594
177330,0.9328125,-0.11328125,9.847656
177340,0.89375,-0.15234375,9.8046875
177350,0.815625,-0.0390625,9.808594
177360,0.89375,-0.0390625,9.730469
177370,0.8546875,-0.0390625,9.808594
177380,0.8546875,-0.078125,9.8828125
177390,0.89375,-0.078125,9.765625
177400,0.815625,0.0,9.7265625
177410,0.8546875,-0.11328125,9.808594
177420,0.89375,-0.078125,9.8046875
177430,0.89375,-0.11328125,9.847656
177440,0.9328125,-0.0390625,9.730469
177450,0.8546875,0.0,9.6875
177460,0.815625,-0.0390625,9.84375
177470,0.8546875,0.0390625,9.808594
177480,0.8546875,-0.11328125,9.808594
177490,0.8546875,-0.078125,9.8828125
177500,0.8546875,-0.11328125,9.808594
177510,0.8546875,0.0,9.84375
177520,0.8546875,-0.078125,9.84375
177530,0.8546875,-0.078125,9.84375
177540,0.89375,-0.078125,9.847656
177550,0.8546875,0.0,9.7265625
177560,0.89375,-0.0390625,9.8046875
177570,0.8546875,0.0,9.84375
177580,0.8546875,-0.078125,9.925781
177590,0.8546875,0.0390625,9.769531
177600,0.815625,0.0,9.769531
177610,0.8546875,-0.078125,9.808594
177620,0.8546875,0.0,9.808594
177630,0.89375,-0.0390625,9.765625
177640,0.8546875,-0.078125,9.84375
177650,0.815625,0.0390625,9.769531
177660,0.815625,-0.078125,9.8828125
177670,0.89375,0.0,9.8046875
177680,0.89375,-0.078125,9.8046875
177690,0.89375,0.0,9.765625
177700,0.8546875,-0.0390625,9.808594
177710,0.815625,-0.0390625,9.84375
177720,0.8546875,-0.078125,9.808594
177730,0.9328125,-0.078125,9.8046875
177740,0.815625,0.0,9.769531
177750,0.815625,-0.078125,9.8828125
177760,0.8546875,-0.078125,9.769531
177770,0.89375,0.0,9.765625
177780,0.8546875,-0.078125,9.8828125
177790,0.89375,-0.078125,9.8046875
177800,0.815625,-0.0390625,9.8828125
177810,0.815625,0.0,9.808594
177820,0.8546875,-0.0390625,9.84375
177830,0.89375,-0.0390625,9.847656
177840,0.815625,0.0,9.808594
177850,0.8546875,-0.0390625,9.808594
177860,0.815625,0.0,9.769531
177870,0.815625,0.0390625,9.769531
177880,0.89375,-0.078125,9.847656
177890,0.815625,0.0,9.808594
177900,0.8546875,-0.078125,9.84375
177910,0.9328125,0.0,9.765625
177920,0.8546875,0.0,9.769531
177930,0.815625,-0.078125,9.769531
177940,0.89375,-0.0390625,9.8046875
177950,0.89375,-0.078125,9.765625
177960,0.89375,0.0,9.730469
177970,0.8546875,-0.0390625,9.808594
177980,0.8546875,0.0,9.769531
177990,0.815625,0.0,9.769531
178000,0.89375,0.0,9.730469
178010,0.815625,-0.0390625,9.808594
178020,0.7765625,-0.0390625,9.847656
178030,0.89375,-0.078125,9.730469
178040,0.815625,-0.078125,9.8828125
178050,0.8546875,0.0,9.808594
178060,0.89375,-0.078125,9.921875
178070,0.815625,-0.11328125,9.925781
178080,0.8546875,-0.078125,9.808594
178090,0.815625,-0.15234375,9.808594
178100,0.815625,-0.11328125,9.808594
178110,0.89375,-0.11328125,9.8046875
178120,0.8546875,0.0,9.7265625
178130,0.815625,0.0,9.7265625
178140,0.8546875,-0.11328125,9.808594
178150,0.8546875,-0.0390625,9.769531
178160,0.815625,0.0390625,9.769531
178170,0.815625,-0.0390625,9.769531
178180,0.8546875,-0.0390625,9.84375
178190,0.89375,-0.0390625,9.730469
178200,0.815625,-0.0390625,9.84375
178210,0.815625,-0.0390625,9.808594
178220,0.815625,-0.078125,9.8828125
178230,0.9328125,-0.11328125,9.8046875
178240,0.8546875,-0.11328125,9.8828125
178250,0.8546875,-0.0390625,9.7265625
178260,0.8546875,-0.078125,9.84375
178270,0.815625,-0.0390625,9.808594
178280,0.8546875,-0.078125,9.84375
178290,0.815625,-0.0390625,9.84375
178300,0.8546875,-0.0390625,9.84375
178310,0.8546875,-0.11328125,9.84375
178320,0.8546875,0.0,9.7265625
178330,0.815625,-0.0390625,9.8828125
178340,0.815625,-0.078125,9.808594
178350,0.89375,0.0,9.730469
178360,0.8546875,-0.0390625,9.8828125
178370,0.8546875,-0.078125,9.808594
178380,0.8546875,-0.0390625,9.84375
178390,0.8546875,-0.0390625,9.808594
178400,0.89375,0.0,9.765625
178410,0.8546875,-0.078125,9.84375
178420,0.8546875,-0.078125,9.8828125
178430,0.815625,-0.078125,9.8828125
178440,0.8546875,0.0,9.808594
178450,0.8546875,-0.078125,9.808594
178460,0.89375,-0.0390625,9.847656
178470,0.9328125,0.0,9.691406
178480,0.8546875,0.0,9.84375
178490,0.8546875,-0.0390625,9.84375
178500,0.8546875,-0.078125,9.925781
178510,0.8546875,0.0390625,9.7265625
178520,0.89375,-0.11328125,9.847656
178530,0.8546875,-0.078125,9.769531
178540,0.9328125,-0.0390625,9.765625
178550,0.8546875,-0.11328125,9.8828125
178560,0.89375,-0.0390625,9.8046875
178570,0.815625,-0.078125,9.84375
178580,0.815625,0.0,9.808594
178590,0.815625,-0.078125,9.8828125
178600,0.89375,0.0,9.765625
178610,0.815625,-0.0390625,9.769531
178620,0.89375,-0.078125,9.847656
178630,0.8546875,-0.0390625,9.808594
178640,0.8546875,-0.0390625,9.84375
178650,0.8546875,-0.078125,9.808594
178660,0.8546875,0.0,9.84375
178670,0.8546875,-0.0390625,9.808594
178680,0.8546875,-0.0390625,9.808594
178690,0.815625,-0.0390625,9.84375
178700,0.8546875,0.0,9.769531
178710,0.8546875,-0.078125,9.84375
178720,0.8546875,-0.0390625,9.769531
178740,0.8546875,0.0,9.769531
178750,0.8546875,-0.0390625,9.808594
178760,0.8546875,-0.078125,9.84375
178770,0.89375,-0.078125,9.847656
178780,0.815625,0.0,9.808594
178790,0.8546875,-0.0390625,9.769531
178800,0.8546875,-0.078125,9.808594
178810,0.89375,-0.078125,9.847656
178820,0.89375,-0.078125,9.8046875
178830,0.89375,-0.078125,9.847656
178840,0.8546875,0.0,9.7265625
178850,0.89375,-0.0390625,9.765625
178860,0.8546875,-0.078125,9.769531
178870,0.815625,0.0390625,9.7265625
178880,0.815625,-0.078125,9.808594
178890,0.89375,0.0,9.8046875
178900,0.815625,0.0,9.769531
178910,0.8546875,-0.11328125,9.808594
178920,0.89375,-0.0390625,9.765625
178930,0.8546875,-0.0390625,9.84375
178940,0.815625,-0.078125,9.769531
178950,0.8546875,-0.078125,9.808594
178960,0.8546875,-0.0390625,9.808594
178970,0.8546875,-0.11328125,9.808594
178980,0.8546875,-0.078125,9.769531
178990,0.8546875,0.0390625,9.769531
179000,0.8546875,-0.0390625,9.808594
179010,0.8546875,0.0,9.808594
179020,0.7765625,-0.11328125,9.921875
179030,0.9328125,-0.11328125,9.847656
179040,0.89375,-0.0390625,9.847656
179050,0.8546875,-0.078125,9.8828125
179060,0.8546875,-0.0390625,9.769531
179070,0.8546875,-0.078125,9.8828125
179080,0.8546875,-0.0390625,9.84375
179090,0.815625,0.0,9.769531
179100,0.8546875,-0.078125,9.808594
179110,0.815625,-0.0390625,9.84375
179120,0.815625,-0.0390625,9.769531
179130,0.8546875,-0.0390625,9.84375
179140,0.89375,-0.078125,9.886719
179150,0.8546875,-0.0390625,9.8828125
179160,0.8546875,0.0,9.808594
179170,0.8546875,0.0,9.84375
179180,0.815625,-0.078125,9.84375
179190,0.89375,-0.11328125,9.886719
179200,0.815625,0.0,9.808594
179210,0.8546875,-0.0390625,9.84375
179220,0.89375,-0.11328125,9.8046875
179230,0.8546875,0.0,9.808594
179240,0.8546875,-0.0390625,9.769531
179250,0.8546875,-0.0390625,9.84375
179260,0.7765625,-0.078125,9.886719
